Country,State,Route,Year,Aou,SpeciesTotal
840,83,334,2007,3160,18
840,83,334,2008,3160,26
840,83,334,2009,3160,16
840,83,334,2010,3160,26
840,83,334,2011,3160,29
840,83,334,2012,3160,38
840,83,334,2013,3160,25
840,83,334,2014,3160,21
840,83,334,2015,3160,35
840,83,335,1995,3160,1
840,83,335,1996,3160,9
840,83,335,1998,3160,8
840,83,335,2000,3160,16
840,83,335,2003,3160,41
840,83,335,2004,3160,29
840,83,335,2005,3160,19
840,83,335,2006,3160,9
840,83,335,2007,3160,24
840,83,335,2008,3160,11
840,83,335,2009,3160,24
840,83,335,2010,3160,19
840,83,335,2011,3160,19
840,83,335,2012,3160,34
840,83,335,2013,3160,34
840,83,335,2014,3160,33
840,83,335,2015,3160,24
840,83,335,2016,3160,17
840,83,335,2017,3160,19
840,83,335,2018,3160,18
840,83,335,2019,3160,23
840,83,336,1994,3160,29
840,83,336,1997,3160,27
840,83,336,1998,3160,32
840,83,336,1999,3160,17
840,83,336,2000,3160,27
840,83,336,2001,3160,24
840,83,336,2002,3160,15
,,,,,
840,83,336,2003,3160,19
840,83,336,2004,3160,30
840,83,336,2005,3160,25
840,83,336,2006,3160,41
840,83,336,2007,3160,22
840,83,336,2008,3160,27
840,83,336,2009,3160,46
840,83,336,2010,3160,41
840,83,336,2012,3160,19
840,83,336,2013,3160,21
840,83,336,2014,3160,13
840,83,336,2015,3160,14
840,83,336,2016,3160,8
840,83,336,2017,3160,17
840,83,336,2018,3160,12
840,83,336,2019,3160,20
840,83,337,1995,3160,60
840,83,337,1997,3160,93
840,83,337,1998,3160,42
840,83,337,1999,3160,44
840,83,337,2000,3160,90
840,83,337,2001,3160,64
840,83,337,2002,3160,40
840,83,337,2003,3160,69
840,83,337,2004,3160,41
840,83,337,2005,3160,45
840,83,337,2007,3160,33
840,83,337,2008,3160,50
840,83,337,2009,3160,96
840,83,337,2010,3160,56
840,83,337,2015,3160,49
840,83,337,2016,3160,62
840,83,337,2017,3160,62
840,83,337,2018,3160,44
840,83,337,2019,3160,64
840,83,338,1995,3160,102
840,83,338,1996,3160,93
840,83,338,1997,3160,76
840,83,338,1998,3160,74
840,83,338,1999,3160,60
840,83,339,1999,3160,48
840,83,339,2000,3160,25
840,83,339,2001,3160,21
840,83,340,1994,3160,39
840,83,340,2002,3160,18
840,83,340,2003,3160,13
840,83,340,2004,3160,11
840,83,340,2005,3160,17
840,83,340,2006,3160,48
840,83,340,2007,3160,30
840,83,340,2009,3160,51
840,83,340,2010,3160,27
840,83,340,2011,3160,14
840,83,340,2012,3160,27
840,83,340,2013,3160,30
840,83,340,2014,3160,40
840,83,340,2015,3160,48
840,83,340,2016,3160,25
840,83,340,2017,3160,49
840,83,340,2018,3160,19
840,83,340,2019,3160,13
840,83,341,1995,3160,15
840,83,341,1996,3160,11
840,83,341,2001,3160,29
840,83,341,2005,3160,30
840,83,341,2006,3160,32
840,83,341,2007,3160,32
840,83,341,2009,3160,35
840,83,341,2010,3160,46
840,83,341,2011,3160,37
840,83,341,2012,3160,18
840,83,341,2013,3160,47
840,83,341,2014,3160,67
840,83,341,2015,3160,57
,,,,,
840,83,341,2016,3160,42
840,83,341,2017,3160,71
840,83,341,2018,3160,40
840,83,341,2019,3160,41
840,83,343,1999,3160,18
840,83,343,2002,3160,8
840,83,343,2003,3160,3
840,83,343,2004,3160,33
840,83,343,2005,3160,18
840,83,343,2006,3160,7
840,83,343,2007,3160,8
840,83,343,2008,3160,1
840,83,343,2009,3160,20
840,83,343,2010,3160,8
840,83,343,2011,3160,4
840,83,343,2012,3160,9
840,83,343,2013,3160,25
840,83,343,2015,3160,29
840,83,344,1995,3160,10
840,83,344,2003,3160,14
840,83,344,2005,3160,14
840,83,344,2006,3160,11
840,83,344,2009,3160,9
840,83,344,2010,3160,10
840,83,344,2011,3160,14
840,83,344,2012,3160,19
840,83,344,2013,3160,4
840,83,344,2014,3160,26
840,83,344,2015,3160,8
840,83,345,1999,3160,14
840,83,345,2000,3160,11
840,83,345,2001,3160,29
840,83,345,2002,3160,8
840,83,345,2003,3160,24
840,83,345,2005,3160,37
840,83,345,2006,3160,21
840,83,345,2007,3160,12
840,83,345,2008,3160,15
840,83,345,2009,3160,10
840,83,345,2010,3160,11
840,83,345,2011,3160,6
840,83,345,2012,3160,3
840,83,345,2014,3160,9
840,83,345,2015,3160,8
840,83,345,2016,3160,3
840,83,345,2017,3160,6
840,83,345,2018,3160,12
840,83,345,2019,3160,3
840,83,346,1994,3160,45
840,83,346,1995,3160,64
840,83,346,1996,3160,23
840,83,346,1997,3160,73
840,83,346,1998,3160,34
840,83,346,1999,3160,33
840,83,346,2000,3160,43
840,83,346,2001,3160,46
840,83,346,2002,3160,56
840,83,346,2003,3160,35
840,83,346,2004,3160,53
840,83,346,2005,3160,75
840,83,346,2006,3160,119
840,83,346,2007,3160,188
840,83,346,2008,3160,252
840,83,346,2009,3160,163
840,83,346,2010,3160,60
840,83,346,2011,3160,43
840,83,346,2012,3160,55
840,83,346,2013,3160,59
840,83,346,2014,3160,84
840,83,346,2015,3160,53
840,83,346,2016,3160,61
840,83,346,2017,3160,53
840,83,346,2018,3160,60
840,83,346,2019,3160,48
840,83,347,1996,3160,7
840,83,347,1997,3160,15
840,83,347,1998,3160,19
840,83,347,1999,3160,9
840,83,347,2000,3160,14
840,83,347,2001,3160,7
840,83,347,2002,3160,12
840,83,347,2003,3160,20
840,83,347,2004,3160,16
840,83,347,2005,3160,21
840,83,347,2006,3160,20
840,83,347,2007,3160,20
840,83,347,2008,3160,19
840,83,347,2009,3160,9
840,83,347,2016,3160,26
840,83,347,2017,3160,28
840,83,347,2018,3160,19
840,83,347,2019,3160,20
840,83,348,1994,3160,21
840,83,348,1995,3160,16
840,83,348,1996,3160,27
840,83,348,1997,3160,28
840,83,348,1998,3160,38
840,83,348,1999,3160,18
840,83,348,2000,3160,35
840,83,348,2001,3160,26
840,83,348,2002,3160,41
840,83,348,2004,3160,42
840,83,348,2005,3160,33
840,83,348,2010,3160,19
840,83,348,2011,3160,17
840,83,348,2012,3160,15
840,83,348,2013,3160,27
840,83,349,1998,3160,14
840,83,349,1999,3160,25
840,83,349,2000,3160,11
840,83,349,2001,3160,28
840,83,349,2008,3160,18
840,83,349,2009,3160,23
840,83,349,2010,3160,24
840,83,349,2011,3160,29
840,83,349,2012,3160,27
840,83,349,2013,3160,25
840,83,349,2014,3160,17
840,83,349,2015,3160,27
840,83,349,2016,3160,23
840,83,349,2018,3160,12
840,83,349,2019,3160,22
840,83,350,1994,3160,36
840,83,350,1995,3160,30
840,83,350,1996,3160,23
840,83,350,1997,3160,59
840,83,350,1998,3160,59
840,83,350,1999,3160,75
840,83,350,2003,3160,25
840,83,350,2004,3160,38
840,83,350,2005,3160,36
840,83,350,2006,3160,42
840,83,350,2007,3160,44
840,83,350,2008,3160,50
840,83,350,2009,3160,42
840,83,350,2010,3160,50
840,83,350,2011,3160,60
840,83,350,2012,3160,43
840,83,350,2013,3160,58
840,83,350,2014,3160,44
840,83,350,2015,3160,24
840,83,350,2016,3160,45
840,83,351,1996,3160,49
840,83,351,1997,3160,47
840,83,351,1998,3160,34
840,83,351,1999,3160,43
840,83,351,2000,3160,36
840,83,351,2001,3160,25
840,83,351,2002,3160,46
840,83,351,2003,3160,38
840,83,351,2004,3160,33
840,83,351,2005,3160,19
840,83,351,2006,3160,35
840,83,351,2007,3160,23
840,83,351,2008,3160,27
840,83,351,2009,3160,59
840,83,351,2010,3160,13
840,83,351,2011,3160,15
840,83,351,2012,3160,34
840,83,351,2013,3160,15
840,83,351,2014,3160,27
840,83,351,2015,3160,21
840,83,351,2016,3160,24
840,83,351,2017,3160,67
840,83,351,2018,3160,128
840,83,351,2019,3160,28
840,83,352,1994,3160,119
840,83,352,1995,3160,71
840,83,352,1996,3160,90
840,83,352,1997,3160,113
840,83,352,2000,3160,34
840,83,352,2002,3160,69
840,83,352,2003,3160,159
840,83,352,2009,3160,83
840,83,352,2010,3160,95
840,83,352,2011,3160,51
840,83,352,2012,3160,79
840,83,352,2013,3160,94
840,83,352,2014,3160,62
840,83,352,2016,3160,123
840,83,352,2017,3160,32
840,83,352,2018,3160,95
840,83,352,2019,3160,75
840,83,353,1994,3160,70
840,83,353,1995,3160,96
840,83,353,1996,3160,67
840,83,353,1997,3160,76
840,83,353,1998,3160,67
840,83,353,1999,3160,75
840,83,353,2000,3160,69
840,83,353,2001,3160,72
840,83,353,2002,3160,81
840,83,353,2003,3160,66
840,83,353,2004,3160,69
840,83,353,2005,3160,74
840,83,353,2006,3160,81
840,83,353,2007,3160,92
840,83,353,2008,3160,63
840,83,353,2009,3160,55
840,83,353,2013,3160,63
840,83,354,2002,3160,25
840,83,354,2003,3160,17
840,83,354,2004,3160,18
840,83,354,2005,3160,14
840,83,354,2006,3160,11
840,83,354,2007,3160,22
840,83,354,2008,3160,19
840,83,354,2009,3160,17
840,83,354,2010,3160,19
840,83,354,2011,3160,21
840,83,354,2013,3160,31
840,83,354,2014,3160,13
840,83,354,2015,3160,21
840,83,354,2016,3160,19
840,83,354,2018,3160,15
840,83,354,2019,3160,9
840,83,355,2002,3160,34
840,83,355,2003,3160,138
840,83,355,2005,3160,172
840,83,355,2009,3160,148
840,83,355,2010,3160,36
840,83,355,2011,3160,28
840,83,355,2012,3160,46
840,83,355,2013,3160,36
840,83,355,2015,3160,154
840,83,355,2017,3160,257
840,83,355,2019,3160,200
840,83,356,1995,3160,25
840,83,356,1996,3160,19
840,83,356,2001,3160,53
840,83,356,2002,3160,28
840,83,356,2003,3160,62
840,83,356,2004,3160,30
840,83,356,2005,3160,33
840,83,356,2006,3160,37
840,83,356,2007,3160,22
840,83,356,2009,3160,44
840,83,356,2010,3160,85
840,83,356,2011,3160,132
840,83,356,2012,3160,59
840,83,356,2013,3160,38
840,83,356,2014,3160,72
840,83,356,2015,3160,75
840,83,356,2016,3160,99
840,83,356,2017,3160,132
840,83,356,2018,3160,89
840,83,356,2019,3160,18
840,83,357,1995,3160,26
840,83,357,1996,3160,38
840,83,357,1997,3160,7
840,83,357,1998,3160,16
840,83,357,1999,3160,23
840,83,357,2000,3160,12
840,83,357,2005,3160,18
840,83,357,2006,3160,54
840,83,357,2008,3160,27
840,83,357,2009,3160,21
840,83,357,2010,3160,30
840,83,358,1995,3160,22
840,83,358,2009,3160,12
840,83,358,2012,3160,12
840,83,358,2013,3160,14
840,83,358,2014,3160,11
840,83,358,2015,3160,29
840,83,358,2016,3160,12
840,83,358,2017,3160,9
840,83,358,2019,3160,16
840,83,359,1999,3160,35
840,83,359,2001,3160,23
840,83,359,2002,3160,18
840,83,359,2003,3160,21
840,83,359,2004,3160,27
840,83,359,2005,3160,43
840,83,359,2006,3160,22
840,83,359,2007,3160,39
840,83,359,2008,3160,67
840,83,359,2009,3160,46
840,83,359,2010,3160,37
840,83,359,2011,3160,33
840,83,359,2012,3160,54
840,83,359,2013,3160,41
840,83,359,2014,3160,28
840,83,359,2015,3160,24
840,83,359,2016,3160,20
840,83,359,2017,3160,42
840,83,359,2018,3160,35
840,83,360,1995,3160,13
840,83,360,1996,3160,13
840,83,360,1997,3160,35
840,83,360,1998,3160,25
840,83,360,1999,3160,27
840,83,360,2001,3160,9
840,83,360,2008,3160,10
840,83,360,2009,3160,16
840,83,360,2010,3160,20
840,83,360,2011,3160,12
840,83,360,2012,3160,9
840,83,360,2013,3160,13
840,83,360,2014,3160,24
840,83,360,2015,3160,14
840,83,360,2016,3160,7
840,83,360,2017,3160,6
840,83,360,2018,3160,8
840,83,360,2019,3160,11
840,83,361,1994,3160,124
840,83,361,1995,3160,151
840,83,361,1996,3160,132
840,83,361,1997,3160,134
840,83,361,2005,3160,23
840,83,361,2009,3160,54
840,83,361,2010,3160,56
840,83,361,2011,3160,16
840,83,361,2012,3160,44
840,83,361,2013,3160,74
840,83,361,2014,3160,48
840,83,361,2015,3160,86
840,83,361,2018,3160,21
840,83,362,1994,3160,44
840,83,362,1995,3160,64
840,83,362,1997,3160,56
840,83,362,1998,3160,88
840,83,362,2003,3160,49
840,83,362,2004,3160,60
840,83,362,2005,3160,53
840,83,362,2006,3160,65
840,83,362,2007,3160,69
840,83,362,2008,3160,106
840,83,362,2009,3160,61
840,83,362,2010,3160,58
840,83,362,2011,3160,33
840,83,362,2012,3160,11
840,83,362,2013,3160,14
840,83,362,2014,3160,27
840,83,362,2015,3160,27
840,83,362,2016,3160,49
840,83,362,2017,3160,38
840,83,362,2018,3160,45
840,83,362,2019,3160,27
840,83,363,1994,3160,49
840,83,363,1995,3160,85
840,83,363,1996,3160,83
840,83,363,1997,3160,89
840,83,363,1998,3160,77
840,83,363,1999,3160,62
840,83,363,2000,3160,113
840,83,363,2001,3160,61
840,83,363,2002,3160,57
840,83,363,2003,3160,54
840,83,363,2004,3160,37
840,83,363,2005,3160,67
840,83,363,2006,3160,69
840,83,363,2008,3160,67
840,83,363,2009,3160,86
840,83,363,2010,3160,50
840,83,363,2011,3160,69
840,83,363,2012,3160,31
840,83,363,2013,3160,46
840,83,363,2014,3160,31
840,83,363,2015,3160,43
840,83,363,2016,3160,200
840,83,363,2018,3160,105
840,83,363,2019,3160,57
840,83,364,1995,3160,25
840,83,364,1996,3160,86
840,83,364,1997,3160,34
840,83,364,1999,3160,27
840,83,364,2005,3160,46
840,83,364,2006,3160,108
840,83,364,2007,3160,63
840,83,364,2008,3160,29
840,83,364,2009,3160,58
840,83,364,2010,3160,67
840,83,364,2011,3160,39
840,83,364,2012,3160,44
840,83,364,2013,3160,48
840,83,364,2014,3160,57
840,83,364,2015,3160,120
840,83,364,2016,3160,83
840,83,364,2017,3160,56
840,83,364,2018,3160,61
840,83,365,1994,3160,76
840,83,365,1995,3160,25
840,83,365,1996,3160,21
840,83,365,1997,3160,50
840,83,365,1998,3160,79
840,83,365,1999,3160,102
840,83,365,2000,3160,73
840,83,365,2004,3160,53
840,83,365,2005,3160,70
840,83,365,2006,3160,85
840,83,365,2007,3160,36
840,83,365,2008,3160,86
840,83,365,2009,3160,77
840,83,365,2010,3160,111
840,83,365,2011,3160,62
840,83,365,2012,3160,59
840,83,365,2013,3160,73
840,83,365,2014,3160,66
840,83,365,2015,3160,80
840,83,365,2016,3160,152
840,83,365,2017,3160,68
840,83,366,1994,3160,55
840,83,366,1995,3160,35
840,83,366,1997,3160,34
840,83,366,1998,3160,51
840,83,366,2002,3160,70
840,83,366,2004,3160,59
840,83,366,2006,3160,43
840,83,366,2008,3160,35
840,83,366,2009,3160,77
840,83,366,2011,3160,15
840,83,366,2012,3160,11
840,83,366,2013,3160,37
840,83,366,2014,3160,10
840,83,366,2015,3160,28
840,83,366,2016,3160,28
840,83,366,2017,3160,17
840,83,366,2018,3160,45
840,83,366,2019,3160,25
840,83,367,1996,3160,99
840,83,367,1997,3160,129
840,83,367,1998,3160,126
840,83,367,1999,3160,110
840,83,367,2000,3160,95
840,83,367,2001,3160,83
840,83,367,2002,3160,100
840,83,367,2003,3160,66
840,83,367,2004,3160,72
840,83,367,2005,3160,64
840,83,367,2006,3160,64
840,83,367,2007,3160,52
840,83,367,2010,3160,72
840,83,367,2011,3160,25
840,83,367,2012,3160,35
840,83,367,2019,3160,76
840,83,368,1995,3160,65
840,83,368,1996,3160,50
840,83,368,1997,3160,97
840,83,368,1998,3160,76
840,83,368,1999,3160,51
840,83,368,2000,3160,55
840,83,368,2001,3160,77
840,83,368,2002,3160,77
,,,,,
840,83,368,2003,3160,90
840,83,368,2004,3160,44
840,83,368,2005,3160,34
840,83,368,2006,3160,42
840,83,368,2007,3160,57
840,83,368,2008,3160,68
840,83,368,2009,3160,102
840,83,368,2010,3160,24
840,83,368,2011,3160,28
840,83,368,2012,3160,27
840,83,368,2013,3160,40
840,83,368,2014,3160,25
840,83,368,2015,3160,32
840,83,368,2017,3160,47
840,83,368,2018,3160,23
840,83,368,2019,3160,13
840,83,369,1995,3160,77
840,83,369,1996,3160,36
840,83,369,1997,3160,94
840,83,369,1998,3160,72
840,83,369,1999,3160,46
840,83,369,2000,3160,46
840,83,369,2001,3160,37
840,83,369,2002,3160,58
840,83,369,2003,3160,72
840,83,369,2004,3160,86
840,83,369,2005,3160,70
840,83,369,2007,3160,87
840,83,369,2009,3160,182
840,83,369,2012,3160,105
840,83,369,2013,3160,85
840,83,369,2014,3160,81
840,83,369,2015,3160,133
840,83,369,2016,3160,108
840,83,369,2017,3160,80
840,83,369,2018,3160,81
840,83,369,2019,3160,55
840,83,370,2001,3160,115
840,83,370,2002,3160,96
840,83,370,2015,3160,255
840,83,370,2017,3160,283
840,83,370,2018,3160,58
840,83,370,2019,3160,100
840,83,371,1994,3160,91
840,83,371,1995,3160,58
840,83,371,1996,3160,97
840,83,371,1998,3160,56
840,83,371,1999,3160,41
840,83,371,2001,3160,48
840,83,371,2004,3160,90
840,83,371,2005,3160,84
840,83,371,2006,3160,113
840,83,371,2007,3160,49
840,83,371,2008,3160,65
840,83,371,2009,3160,102
840,83,371,2010,3160,60
840,83,371,2011,3160,39
840,83,371,2016,3160,130
840,83,371,2017,3160,95
840,83,371,2018,3160,134
840,83,372,1994,3160,22
840,83,372,1995,3160,29
840,83,372,1996,3160,17
840,83,372,1997,3160,38
840,83,372,1998,3160,25
840,83,372,1999,3160,30
840,83,372,2000,3160,55
840,83,372,2001,3160,42
840,83,372,2006,3160,29
840,83,372,2007,3160,36
840,83,372,2008,3160,32
840,83,372,2009,3160,52
840,83,372,2010,3160,42
840,83,372,2016,3160,52
840,83,372,2017,3160,22
840,83,372,2018,3160,33
840,83,372,2019,3160,39
840,83,373,1994,3160,53
840,83,373,1995,3160,47
840,83,373,1996,3160,48
840,83,373,1997,3160,26
840,83,373,1998,3160,43
840,83,373,1999,3160,52
840,83,373,2000,3160,42
840,83,373,2001,3160,22
840,83,373,2002,3160,30
840,83,373,2003,3160,62
840,83,373,2005,3160,74
840,83,373,2006,3160,72
840,83,373,2007,3160,69
840,83,373,2016,3160,78
840,83,373,2017,3160,122
840,83,373,2018,3160,61
840,83,373,2019,3160,122
840,83,374,1996,3160,110
840,83,374,1997,3160,57
840,83,374,1998,3160,86
840,83,374,1999,3160,69
840,83,374,2000,3160,107
840,83,374,2001,3160,52
840,83,374,2002,3160,55
840,83,374,2003,3160,95
840,83,374,2004,3160,89
840,83,374,2008,3160,101
840,83,374,2009,3160,88
840,83,374,2010,3160,53
840,83,374,2015,3160,115
840,83,374,2016,3160,110
840,83,374,2017,3160,89
840,83,374,2018,3160,22
840,83,375,1994,3160,37
840,83,375,2005,3160,37
840,83,375,2006,3160,73
840,83,375,2007,3160,67
840,83,375,2008,3160,48
840,83,375,2009,3160,44
840,83,375,2010,3160,59
840,83,375,2016,3160,73
840,83,375,2019,3160,52
840,83,376,1994,3160,149
840,83,376,2003,3160,64
840,83,376,2004,3160,63
840,83,376,2005,3160,72
840,83,376,2009,3160,52
840,83,376,2010,3160,46
840,83,376,2013,3160,33
840,83,376,2014,3160,42
840,83,376,2016,3160,78
840,83,376,2017,3160,50
840,83,376,2018,3160,29
840,83,376,2019,3160,44
840,83,377,2003,3160,10
840,83,377,2004,3160,23
840,83,377,2006,3160,3
840,83,378,1996,3160,8
840,83,378,1997,3160,20
840,83,378,1998,3160,28
840,83,378,1999,3160,38
840,83,378,2001,3160,49
840,83,378,2002,3160,49
840,83,378,2003,3160,83
840,83,378,2006,3160,44
840,83,378,2009,3160,52
840,83,378,2010,3160,84
840,83,378,2011,3160,119
840,83,378,2012,3160,75
840,83,378,2013,3160,74
840,83,378,2014,3160,61
840,83,378,2015,3160,136
840,83,378,2016,3160,66
840,83,378,2017,3160,25
840,83,378,2018,3160,60
840,83,379,2013,3160,81
840,83,379,2014,3160,182
840,83,379,2019,3160,122
840,83,390,2004,3160,7
840,83,390,2005,3160,8
840,83,390,2006,3160,7
840,83,390,2007,3160,27
840,83,390,2008,3160,5
840,83,390,2009,3160,5
840,83,390,2010,3160,7
840,83,390,2011,3160,7
840,83,390,2012,3160,14
840,83,390,2013,3160,23
840,83,390,2014,3160,14
840,83,390,2015,3160,38
840,83,390,2016,3160,9
840,83,390,2017,3160,13
840,83,390,2018,3160,11
840,83,390,2019,3160,18
840,83,391,2004,3160,21
840,83,391,2005,3160,28
840,83,391,2006,3160,7
840,83,391,2009,3160,41
840,83,391,2010,3160,30
840,83,391,2011,3160,17
840,83,391,2012,3160,38
840,83,391,2013,3160,59
840,83,391,2014,3160,21
840,83,391,2015,3160,49
840,83,391,2016,3160,28
840,83,391,2017,3160,21
840,83,391,2018,3160,31
840,83,391,2019,3160,19
840,83,392,2004,3160,18
840,83,392,2008,3160,4
840,83,392,2009,3160,12
840,83,392,2011,3160,9
840,83,392,2012,3160,2
840,83,392,2013,3160,20
840,83,392,2014,3160,10
840,83,392,2015,3160,23
840,83,392,2016,3160,36
840,83,392,2019,3160,23
840,83,393,2015,3160,37
840,83,393,2016,3160,19
840,83,393,2017,3160,38
840,83,393,2018,3160,50
840,83,393,2019,3160,44
840,83,394,2017,3160,121
840,83,395,2017,3160,20
840,83,395,2018,3160,16
840,83,395,2019,3160,30
840,83,402,2010,3160,98
840,83,402,2011,3160,143
840,83,402,2012,3160,76
840,83,402,2013,3160,146
840,83,402,2014,3160,229
840,83,402,2015,3160,115
840,83,402,2016,3160,92
840,83,402,2017,3160,89
840,83,402,2018,3160,140
840,83,402,2019,3160,219
840,83,407,1997,3160,187
840,83,407,1998,3160,130
840,83,407,1999,3160,176
840,83,407,2000,3160,221
840,83,407,2001,3160,108
840,83,407,2004,3160,25
840,83,409,2013,3160,37
840,83,409,2014,3160,40
840,83,409,2015,3160,29
840,83,409,2016,3160,65
840,83,409,2017,3160,37
840,83,410,1995,3160,28
840,83,410,1996,3160,39
840,83,410,1997,3160,16
840,83,410,1998,3160,28
840,83,410,1999,3160,17
840,83,410,2007,3160,38
840,83,410,2008,3160,40
840,83,410,2009,3160,65
840,83,410,2010,3160,98
840,83,410,2011,3160,69
840,83,410,2012,3160,77
840,83,410,2013,3160,50
840,83,412,2012,3160,43
840,83,412,2013,3160,27
840,83,412,2014,3160,23
840,83,412,2017,3160,13
840,83,412,2018,3160,22
840,83,412,2019,3160,45
840,83,418,2006,3160,12
840,83,418,2007,3160,116
840,83,418,2009,3160,16
840,83,418,2010,3160,47
840,83,418,2011,3160,12
840,83,418,2012,3160,30
840,83,418,2019,3160,50
840,83,432,2010,3160,42
840,83,432,2011,3160,45
840,83,432,2012,3160,25
840,83,432,2013,3160,20
840,83,432,2014,3160,56
840,83,432,2015,3160,49
840,83,432,2016,3160,32
840,83,432,2017,3160,11
840,83,432,2018,3160,35
840,83,432,2019,3160,68
840,83,438,2000,3160,51
840,83,438,2001,3160,42
840,83,438,2002,3160,74
840,83,438,2003,3160,38
840,83,438,2008,3160,25
840,83,438,2009,3160,67
840,83,438,2010,3160,37
840,83,438,2011,3160,47
840,83,438,2012,3160,38
840,83,438,2013,3160,37
840,83,438,2014,3160,68
840,83,438,2015,3160,35
840,83,438,2016,3160,67
840,83,438,2017,3160,43
840,83,438,2018,3160,16
840,83,438,2019,3160,35
840,83,439,2004,3160,77
840,83,439,2005,3160,71
840,83,439,2006,3160,94
840,83,439,2007,3160,73
840,83,439,2008,3160,91
840,83,439,2009,3160,141
840,83,439,2010,3160,69
840,83,439,2011,3160,74
840,83,439,2012,3160,70
840,83,439,2013,3160,122
840,83,439,2014,3160,124
840,83,439,2015,3160,101
840,83,439,2016,3160,101
840,83,439,2017,3160,91
840,83,439,2018,3160,102
840,83,439,2019,3160,77
840,83,448,2014,3160,31
840,83,448,2015,3160,27
840,83,448,2016,3160,42
840,83,448,2017,3160,21
840,83,448,2018,3160,18
840,83,457,2011,3160,53
840,83,457,2012,3160,42
840,83,457,2014,3160,24
840,83,457,2015,3160,44
840,83,457,2016,3160,53
840,83,457,2018,3160,25
840,83,507,2005,3160,15
840,83,507,2011,3160,101
840,83,507,2012,3160,72
840,83,507,2013,3160,58
840,83,507,2014,3160,59
840,83,507,2015,3160,82
840,83,507,2016,3160,71
840,83,507,2017,3160,57
840,83,507,2018,3160,13
840,83,507,2019,3160,56
840,83,510,2002,3160,22
840,83,510,2003,3160,22
840,83,510,2004,3160,43
840,83,510,2005,3160,19
840,83,510,2006,3160,16
840,83,510,2007,3160,36
840,83,510,2010,3160,18
840,83,510,2011,3160,32
840,83,510,2012,3160,58
840,83,510,2013,3160,85
840,83,510,2014,3160,50
840,83,510,2015,3160,38
840,83,510,2016,3160,63
840,83,510,2017,3160,20
840,83,510,2018,3160,46
840,83,510,2019,3160,30
840,83,900,1995,3160,3
840,83,900,1997,3160,14
840,83,900,1998,3160,6
840,83,900,1999,3160,4
840,83,900,2000,3160,6
840,83,900,2001,3160,39
840,83,900,2002,3160,7
840,83,900,2003,3160,1
840,83,900,2004,3160,25
840,83,900,2005,3160,14
840,83,900,2006,3160,4
840,83,900,2007,3160,11
840,83,900,2008,3160,7
840,83,900,2009,3160,2
840,83,900,2010,3160,8
840,83,900,2011,3160,1
840,83,900,2012,3160,5
840,83,900,2013,3160,9
840,83,900,2014,3160,1
840,83,900,2015,3160,28
840,83,900,2016,3160,1
840,83,900,2018,3160,6
840,83,900,2019,3160,2
840,83,901,1998,3160,114
840,83,901,1999,3160,116
840,83,901,2000,3160,112
840,83,901,2001,3160,123
840,83,901,2002,3160,122
840,83,901,2003,3160,185
840,83,901,2004,3160,158
840,83,901,2005,3160,159
840,83,901,2006,3160,152
840,83,901,2007,3160,184
840,83,901,2008,3160,171
840,83,901,2009,3160,199
840,83,901,2010,3160,82
840,83,901,2011,3160,119
840,83,901,2012,3160,112
840,83,901,2013,3160,104
840,83,901,2014,3160,128
840,83,901,2015,3160,108
840,83,901,2016,3160,73
840,83,901,2017,3160,95
840,83,901,2018,3160,58
840,83,901,2019,3160,56
840,83,902,2004,3160,79
840,83,902,2005,3160,47
840,83,902,2006,3160,80
840,83,902,2007,3160,99
840,83,902,2008,3160,71
840,83,902,2009,3160,80
840,83,902,2010,3160,52
840,83,902,2011,3160,77
840,83,902,2012,3160,78
840,83,902,2013,3160,167
840,83,902,2014,3160,148
840,83,902,2015,3160,126
840,83,902,2016,3160,93
840,83,903,2006,3160,23
840,83,903,2007,3160,81
840,83,903,2008,3160,55
840,83,903,2009,3160,43
840,83,903,2010,3160,93
840,83,903,2011,3160,131
840,83,903,2012,3160,67
840,83,903,2013,3160,112
840,83,903,2014,3160,77
840,83,903,2015,3160,66
840,83,903,2016,3160,73
840,83,904,2015,3160,39
840,83,904,2016,3160,29
840,83,904,2018,3160,27
840,83,904,2019,3160,30
840,83,905,2014,3160,20
840,83,905,2015,3160,14
840,83,905,2016,3160,16
840,83,905,2018,3160,17
840,83,905,2019,3160,10
840,83,906,2016,3160,24
840,83,906,2017,3160,19
840,83,907,2015,3160,1
840,85,1,1996,3160,19
840,85,1,1997,3160,25
840,85,1,1998,3160,18
840,85,1,2005,3160,2
840,85,1,2010,3160,3
840,85,1,2011,3160,23
840,85,2,1995,3160,13
840,85,2,1996,3160,31
840,85,2,1997,3160,21
840,85,2,1998,3160,12
840,85,2,2003,3160,37
840,85,2,2004,3160,28
840,85,2,2005,3160,28
840,85,2,2006,3160,35
840,85,2,2007,3160,21
840,85,2,2008,3160,23
840,85,2,2010,3160,20
840,85,2,2011,3160,13
840,85,2,2012,3160,56
840,85,2,2013,3160,13
840,85,2,2014,3160,18
840,85,2,2015,3160,26
840,85,2,2016,3160,16
840,85,2,2017,3160,9
840,85,4,1990,3160,6
840,85,4,1992,3160,4
840,85,4,1993,3160,6
840,85,4,1994,3160,15
840,85,4,1996,3160,6
840,85,4,1997,3160,8
840,85,4,1998,3160,8
840,85,4,1999,3160,10
840,85,4,2000,3160,4
